week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2022-10-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,3,5606,Political violence,723,-0.5508,28.7185
2022-10-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,6,3,190269,Political violence,723,-0.5508,28.7185
2022-11-05,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,7,5,37969,Political violence,723,-0.5508,28.7185
2022-11-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,3,65505,Political violence,723,-0.5508,28.7185
2023-01-14,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,3,58263,Political violence,723,-0.5508,28.7185
2023-02-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,6,12484,Political violence,723,-0.5508,28.7185
2023-02-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,3,22856,Political violence,723,-0.5508,28.7185
2023-03-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,5,1,74478,Political violence,723,-0.5508,28.7185
2023-03-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,3,3396,Political violence,723,-0.5508,28.7185
2023-07-08,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,2,28110,Political violence,723,-0.5508,28.7185
2023-10-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,2,339,Political violence,723,-0.5508,28.7185
2023-11-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,5,33100,Political violence,723,-0.5508,28.7185
2023-11-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,10,11589,Political violence,723,-0.5508,28.7185
2023-12-23,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,5,58040,Political violence,723,-0.5508,28.7185
2024-01-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,13,21787,Political violence,723,-0.5508,28.7185
2024-01-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,16526,Political violence,723,-0.5508,28.7185
2024-01-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,7,2,137872,Political violence,723,-0.5508,28.7185
2024-02-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,8,7,135367,Political violence,723,-0.5508,28.7185
2024-02-10,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,2,107560,Political violence,723,-0.5508,28.7185
2024-02-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,38950,Political violence,723,-0.5508,28.7185
2024-02-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,6,6,58041,Political violence,723,-0.5508,28.7185
2024-03-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,9,2,265704,Political violence,723,-0.5508,28.7185
2024-03-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,4,6,89615,Political violence,723,-0.5508,28.7185
2024-04-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,9,6,128261,Political violence,723,-0.5508,28.7185
2024-04-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,36682,Political violence,723,-0.5508,28.7185
2024-04-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,5,18,103808,Political violence,723,-0.5508,28.7185
2024-05-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,6,4,85071,Political violence,723,-0.5508,28.7185
2024-05-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,15,78,289353,Political violence,723,-0.5508,28.7185
2024-06-01,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,8,1,157854,Political violence,723,-0.5508,28.7185
2024-06-08,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,6,6,90749,Political violence,723,-0.5508,28.7185
2024-06-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,4,13,83006,Political violence,723,-0.5508,28.7185
2024-06-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,4,3,87428,Political violence,723,-0.5508,28.7185
2024-08-10,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,681,Political violence,723,-0.5508,28.7185
2024-09-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,3,37034,Political violence,723,-0.5508,28.7185
2024-12-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,3,2,69363,Political violence,723,-0.5508,28.7185
2025-01-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,140963,Political violence,723,-0.5508,28.7185
2025-01-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,5,2,50917,Political violence,723,-0.5508,28.7185
2025-01-18,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,7,4,126642,Political violence,723,-0.5508,28.7185
2025-01-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,7,27,141040,Political violence,723,-0.5508,28.7185
2025-02-08,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,14,15920,Political violence,723,-0.5508,28.7185
2025-05-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,4,28620,Political violence,723,-0.5508,28.7185
2025-05-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,3,4494,Political violence,723,-0.5508,28.7185
2025-06-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,5,2,52872,Political violence,723,-0.5508,28.7185
2025-09-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,1,3,2415,Political violence,723,-0.5508,28.7185
2025-09-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Shelling/artillery/missile attack,2,25,4503,Political violence,723,-0.5508,28.7185
2021-06-26,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Suicide bomb,1,1,199459,Political violence,723,-0.5508,28.7185
2021-12-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Explosions/Remote violence,Suicide bomb,1,8,195704,Political violence,723,-0.5508,28.7185
2017-11-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,5,1,124685,Political violence; Demonstrations,723,-0.5508,28.7185
2018-10-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,24312,Political violence; Demonstrations,723,-0.5508,28.7185
2018-11-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,2,30746,Political violence; Demonstrations,723,-0.5508,28.7185
2018-12-01,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,1464,Political violence; Demonstrations,723,-0.5508,28.7185
2019-05-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,56336,Political violence; Demonstrations,723,-0.5508,28.7185
2019-08-17,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,25217,Political violence; Demonstrations,723,-0.5508,28.7185
2019-11-23,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,3,58747,Political violence; Demonstrations,723,-0.5508,28.7185
2019-11-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,56336,Political violence; Demonstrations,723,-0.5508,28.7185
2020-05-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,26116,Political violence; Demonstrations,723,-0.5508,28.7185
2021-03-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,4731,Political violence; Demonstrations,723,-0.5508,28.7185
2021-04-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,6,4,76369,Political violence; Demonstrations,723,-0.5508,28.7185
2021-04-10,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,2,14,NA,Political violence; Demonstrations,723,-0.5508,28.7185
2021-11-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,1799,Political violence; Demonstrations,723,-0.5508,28.7185
2022-01-01,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,6014,Political violence; Demonstrations,723,-0.5508,28.7185
2022-01-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,NA,Political violence; Demonstrations,723,-0.5508,28.7185
2023-08-26,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,51,66462,Political violence; Demonstrations,723,-0.5508,28.7185
2024-01-06,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,2,5,25261,Political violence; Demonstrations,723,-0.5508,28.7185
2024-04-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,19790,Political violence; Demonstrations,723,-0.5508,28.7185
2025-09-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,2,2,3293,Political violence; Demonstrations,723,-0.5508,28.7185
2025-10-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,2,2,31529,Political violence; Demonstrations,723,-0.5508,28.7185
2025-12-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,1,32466,Political violence; Demonstrations,723,-0.5508,28.7185
2026-01-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Protests,Excessive force against protesters,1,2,6417,Political violence; Demonstrations,723,-0.5508,28.7185
2014-10-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,NA,Political violence,723,-0.5508,28.7185
2014-12-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,2,NA,Political violence,723,-0.5508,28.7185
2014-12-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,NA,Political violence,723,-0.5508,28.7185
2015-01-31,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,98462,Political violence,723,-0.5508,28.7185
2016-02-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,6,11659,Political violence,723,-0.5508,28.7185
2016-07-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,22478,Political violence,723,-0.5508,28.7185
2016-08-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,122895,Political violence,723,-0.5508,28.7185
2018-07-28,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,1,183613,Political violence,723,-0.5508,28.7185
2018-08-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,2,75981,Political violence,723,-0.5508,28.7185
2018-09-15,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,2,20344,Political violence,723,-0.5508,28.7185
2018-09-22,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,1,107632,Political violence,723,-0.5508,28.7185
2018-11-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,75981,Political violence,723,-0.5508,28.7185
2018-12-08,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,176422,Political violence,723,-0.5508,28.7185
2019-02-02,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,182176,Political violence,723,-0.5508,28.7185
2019-03-09,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,36478,Political violence,723,-0.5508,28.7185
2019-03-16,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,1128,Political violence,723,-0.5508,28.7185
2019-03-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,1,145679,Political violence,723,-0.5508,28.7185
2019-04-13,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,1,154211,Political violence,723,-0.5508,28.7185
2019-04-27,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,2,76994,Political violence,723,-0.5508,28.7185
2019-05-04,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,2,10338,Political violence,723,-0.5508,28.7185
2019-05-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,3,5,130838,Political violence,723,-0.5508,28.7185
2019-06-08,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,111706,Political violence,723,-0.5508,28.7185
2019-07-20,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,NA,Political violence,723,-0.5508,28.7185
2019-08-03,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,1165,Political violence,723,-0.5508,28.7185
2019-08-24,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,2,32622,Political violence,723,-0.5508,28.7185
2019-09-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,21101,Political violence,723,-0.5508,28.7185
2019-09-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,664,Political violence,723,-0.5508,28.7185
2019-10-05,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,2,15571,Political violence,723,-0.5508,28.7185
2019-10-12,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,2,7558,Political violence,723,-0.5508,28.7185
2019-11-30,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,3,186444,Political violence,723,-0.5508,28.7185
2019-12-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,116673,Political violence,723,-0.5508,28.7185
2019-12-14,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,14584,Political violence,723,-0.5508,28.7185
2020-01-11,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,3118,Political violence,723,-0.5508,28.7185
2020-02-29,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,1,142853,Political violence,723,-0.5508,28.7185
2020-03-07,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,3,4,71628,Political violence,723,-0.5508,28.7185
2020-03-21,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,1,3,174140,Political violence,723,-0.5508,28.7185
2020-04-25,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Riots,Mob violence,2,1,243079,Political violence,723,-0.5508,28.7185
